step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,error_balance_orig,error_balance_dest,step_sin,step_cos
5,437.22,66563.0,66125.78,0.0,0.0,False,False,False,True,False,-1.1368683772161603e-12,-437.22,0.9659258262890683,0.25881904510252074
5,5210.66,51132.0,45921.34,0.0,0.0,False,False,False,True,False,-3.637978807091713e-12,-5210.66,0.9659258262890683,0.25881904510252074
5,3897.56,3881.0,0.0,0.0,0.0,False,False,False,True,False,16.559999999999945,-3897.56,0.9659258262890683,0.25881904510252074
5,25.08,21558.0,21532.92,0.0,0.0,False,False,False,True,False,-1.7479351299698465e-12,-25.08,0.9659258262890683,0.25881904510252074
5,2574.1,726.0,0.0,0.0,0.0,False,False,False,True,False,1848.1,-2574.1,0.9659258262890683,0.25881904510252074
5,3920.64,52213.0,48292.36,0.0,0.0,False,False,False,True,False,4.547473508864641e-13,-3920.64,0.9659258262890683,0.25881904510252074
5,1288.03,1086.0,0.0,0.0,0.0,False,False,False,True,False,202.02999999999997,-1288.03,0.9659258262890683,0.25881904510252074
5,3768.1,65148.0,61379.9,10717.0,1772.04,False,False,True,False,False,1.3642420526593924e-12,-12713.06,0.9659258262890683,0.25881904510252074
5,905.86,20018.0,19112.14,0.0,0.0,False,False,False,True,False,-5.684341886080801e-13,-905.86,0.9659258262890683,0.25881904510252074
5,1744.46,40919.0,39174.54,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-1744.46,0.9659258262890683,0.25881904510252074
5,4433.42,30489.0,26055.58,0.0,0.0,False,False,False,True,False,1.8189894035458565e-12,-4433.42,0.9659258262890683,0.25881904510252074
5,29762.68,26055.58,0.0,0.0,0.0,False,False,False,True,False,3707.0999999999985,-29762.68,0.9659258262890683,0.25881904510252074
5,9531.19,19001.72,9470.53,0.0,0.0,False,False,False,True,False,0.0,-9531.19,0.9659258262890683,0.25881904510252074
5,628.34,9470.53,8842.18,0.0,0.0,False,False,False,True,False,-0.010000000000331966,-628.34,0.9659258262890683,0.25881904510252074
5,10256.09,8842.18,0.0,0.0,0.0,False,False,False,True,False,1413.9099999999999,-10256.09,0.9659258262890683,0.25881904510252074
5,7587.2,30512.0,22924.8,0.0,0.0,False,False,False,True,False,-9.094947017729282e-13,-7587.2,0.9659258262890683,0.25881904510252074
5,78115.81,22924.8,0.0,86375.65,164491.46,False,True,False,False,False,55191.009999999995,0.0,0.9659258262890683,0.25881904510252074
5,97661.94,29749.0,0.0,40662.0,0.0,False,False,False,False,True,67912.94,-138323.94,0.9659258262890683,0.25881904510252074
5,4835.01,0.0,0.0,0.0,0.0,False,False,False,True,False,4835.01,-4835.01,0.9659258262890683,0.25881904510252074
5,1857.79,11581.21,9723.42,118276.63,120134.42,False,False,True,False,False,9.094947017729282e-13,-6.366462912410498e-12,0.9659258262890683,0.25881904510252074
5,5451.3,9723.42,4272.12,0.0,0.0,False,False,False,True,False,0.0,-5451.3,0.9659258262890683,0.25881904510252074
5,1021.03,4272.12,3251.09,0.0,0.0,False,False,False,True,False,2.2737367544323206e-13,-1021.03,0.9659258262890683,0.25881904510252074
5,5105.68,3251.09,0.0,0.0,0.0,False,False,False,True,False,1854.5900000000001,-5105.68,0.9659258262890683,0.25881904510252074
5,2750.32,0.0,0.0,0.0,0.0,False,False,False,True,False,2750.32,-2750.32,0.9659258262890683,0.25881904510252074
5,7865.47,0.0,0.0,0.0,0.0,False,False,False,True,False,7865.47,-7865.47,0.9659258262890683,0.25881904510252074
5,2813.24,0.0,0.0,0.0,0.0,False,False,False,True,False,2813.24,-2813.24,0.9659258262890683,0.25881904510252074
5,13826.77,0.0,0.0,0.0,0.0,False,False,False,True,False,13826.77,-13826.77,0.9659258262890683,0.25881904510252074
5,47001.52,0.0,0.0,0.0,0.0,False,False,False,True,False,47001.52,-47001.52,0.9659258262890683,0.25881904510252074
5,11470.25,0.0,0.0,0.0,0.0,False,False,False,True,False,11470.25,-11470.25,0.9659258262890683,0.25881904510252074
5,12417.59,0.0,0.0,0.0,0.0,False,False,False,True,False,12417.59,-12417.59,0.9659258262890683,0.25881904510252074
5,9204.89,0.0,0.0,0.0,0.0,False,False,False,True,False,9204.89,-9204.89,0.9659258262890683,0.25881904510252074
5,2014.68,0.0,0.0,0.0,0.0,False,False,False,True,False,2014.68,-2014.68,0.9659258262890683,0.25881904510252074
5,9405.76,0.0,0.0,0.0,0.0,False,False,False,True,False,9405.76,-9405.76,0.9659258262890683,0.25881904510252074
5,8020.86,0.0,0.0,0.0,0.0,False,False,False,True,False,8020.86,-8020.86,0.9659258262890683,0.25881904510252074
5,5580.15,0.0,0.0,0.0,0.0,False,False,False,True,False,5580.15,-5580.15,0.9659258262890683,0.25881904510252074
5,15150.82,0.0,0.0,0.0,0.0,False,False,False,True,False,15150.82,-15150.82,0.9659258262890683,0.25881904510252074
5,5272.65,0.0,0.0,0.0,0.0,False,False,False,True,False,5272.65,-5272.65,0.9659258262890683,0.25881904510252074
5,3265.5,0.0,0.0,0.0,0.0,False,False,False,True,False,3265.5,-3265.5,0.9659258262890683,0.25881904510252074
5,2499.52,0.0,0.0,0.0,0.0,False,False,False,True,False,2499.52,-2499.52,0.9659258262890683,0.25881904510252074
5,26672.44,0.0,0.0,0.0,0.0,False,False,False,True,False,26672.44,-26672.44,0.9659258262890683,0.25881904510252074
5,3581.86,0.0,0.0,0.0,0.0,False,False,False,True,False,3581.86,-3581.86,0.9659258262890683,0.25881904510252074
5,1324.06,0.0,0.0,0.0,0.0,False,False,False,True,False,1324.06,-1324.06,0.9659258262890683,0.25881904510252074
5,3202.12,0.0,0.0,0.0,0.0,False,False,False,True,False,3202.12,-3202.12,0.9659258262890683,0.25881904510252074
5,7269.69,1049.0,0.0,0.0,0.0,False,False,False,True,False,6220.69,-7269.69,0.9659258262890683,0.25881904510252074
5,6078.4,24510.0,18431.6,0.0,0.0,False,False,False,True,False,-1.8189894035458565e-12,-6078.4,0.9659258262890683,0.25881904510252074
5,4871.03,29753.41,24882.38,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-4871.03,0.9659258262890683,0.25881904510252074
5,14976.04,24882.38,9906.33,0.0,0.0,False,False,False,True,False,-0.010000000000218279,-14976.04,0.9659258262890683,0.25881904510252074
5,2315.6,1955.0,0.0,0.0,0.0,False,False,False,True,False,360.5999999999999,-2315.6,0.9659258262890683,0.25881904510252074
5,3287.08,28574.0,25286.92,0.0,0.0,False,False,False,True,False,-1.8189894035458565e-12,-3287.08,0.9659258262890683,0.25881904510252074
5,4235.23,23405.0,19169.77,0.0,0.0,False,False,False,True,False,0.0,-4235.23,0.9659258262890683,0.25881904510252074
5,101921.8,19169.77,0.0,244180.06,874685.77,False,True,False,False,False,82752.03,528583.9099999999,0.9659258262890683,0.25881904510252074
5,135550.07,0.0,0.0,6434071.39,8598427.92,False,True,False,False,False,135550.07,2028806.4600000002,0.9659258262890683,0.25881904510252074
5,4573.24,1936.0,0.0,0.0,0.0,False,False,False,True,False,2637.24,-4573.24,0.9659258262890683,0.25881904510252074
5,5905.54,0.0,0.0,0.0,0.0,False,False,False,True,False,5905.54,-5905.54,0.9659258262890683,0.25881904510252074
5,665.37,60311.0,59645.63,13707.11,14372.48,False,False,True,False,False,-2.6147972675971687e-12,-1.0231815394945443e-12,0.9659258262890683,0.25881904510252074
5,1674.09,19634.0,17959.91,198248.07,305398.63,False,False,True,False,False,-2.2737367544323206e-13,105476.47,0.9659258262890683,0.25881904510252074
5,4762.15,51365.0,46602.85,0.0,0.0,False,False,False,True,False,-1.8189894035458565e-12,-4762.15,0.9659258262890683,0.25881904510252074
5,307.63,99266.0,98958.37,0.0,0.0,False,False,False,True,False,-4.661160346586257e-12,-307.63,0.9659258262890683,0.25881904510252074
5,3247.56,126404.0,123156.44,0.0,0.0,False,False,False,True,False,2.2737367544323206e-12,-3247.56,0.9659258262890683,0.25881904510252074
5,2949.77,164.0,0.0,0.0,0.0,False,False,False,True,False,2785.77,-2949.77,0.9659258262890683,0.25881904510252074
5,4251.15,179896.0,175644.85,0.0,0.0,False,False,False,True,False,5.4569682106375694e-12,-4251.15,0.9659258262890683,0.25881904510252074
5,5200.0,53072.0,47872.0,0.0,0.0,False,False,False,True,False,0.0,-5200.0,0.9659258262890683,0.25881904510252074
5,3367.42,10388.0,7020.58,0.0,0.0,False,False,False,True,False,0.0,-3367.42,0.9659258262890683,0.25881904510252074
5,41624.47,7020.58,0.0,196087.14,69876.14,False,True,False,False,False,34603.89,-167835.47000000003,0.9659258262890683,0.25881904510252074
5,3032.27,15482.0,12449.73,0.0,0.0,False,False,False,True,False,-4.547473508864641e-13,-3032.27,0.9659258262890683,0.25881904510252074
5,17410.74,12449.73,0.0,0.0,0.0,False,False,False,True,False,4961.010000000002,-17410.74,0.9659258262890683,0.25881904510252074
5,8908.26,0.0,0.0,0.0,0.0,False,False,False,True,False,8908.26,-8908.26,0.9659258262890683,0.25881904510252074
5,1122.73,10137.0,9014.27,0.0,0.0,False,False,False,True,False,4.547473508864641e-13,-1122.73,0.9659258262890683,0.25881904510252074
5,17356.69,9014.27,0.0,0.0,0.0,False,False,False,True,False,8342.419999999998,-17356.69,0.9659258262890683,0.25881904510252074
5,914.59,311960.0,311045.41,0.0,0.0,False,False,False,True,False,-2.5579538487363607e-11,-914.59,0.9659258262890683,0.25881904510252074
5,617.25,127367.99,126750.74,0.0,0.0,False,False,False,True,False,0.0,-617.25,0.9659258262890683,0.25881904510252074
5,48516.52,126750.74,78234.23,50620.17,99136.69,False,True,False,False,False,0.009999999987485353,7.275957614183426e-12,0.9659258262890683,0.25881904510252074
5,305121.53,78234.23,0.0,6932092.15,6724357.4,False,True,False,False,False,226887.30000000005,-512856.28,0.9659258262890683,0.25881904510252074
5,268894.02,0.0,0.0,6569621.46,8598427.92,False,True,False,False,False,268894.02,1759912.44,0.9659258262890683,0.25881904510252074
5,233312.83,0.0,0.0,346101.86,874685.77,False,True,False,False,False,233312.83,295271.0800000001,0.9659258262890683,0.25881904510252074
5,198384.26,0.0,0.0,7237213.68,6724357.4,False,True,False,False,False,198384.26,-711240.5399999993,0.9659258262890683,0.25881904510252074
5,311282.8,0.0,0.0,1423811.37,1848371.68,False,True,False,False,False,311282.8,113277.50999999983,0.9659258262890683,0.25881904510252074
5,7654.41,14609.0,6954.59,0.0,0.0,False,False,False,True,False,0.0,-7654.41,0.9659258262890683,0.25881904510252074
5,2376.34,62734.0,60357.66,0.0,0.0,False,False,False,True,False,3.637978807091713e-12,-2376.34,0.9659258262890683,0.25881904510252074
5,10122.53,60357.66,50235.13,0.0,0.0,False,False,False,True,False,-5.4569682106375694e-12,-10122.53,0.9659258262890683,0.25881904510252074
5,4103.27,217.0,0.0,0.0,0.0,False,False,False,True,False,3886.2700000000004,-4103.27,0.9659258262890683,0.25881904510252074
5,5835.81,10800.0,4964.19,0.0,0.0,False,False,False,True,False,0.0,-5835.81,0.9659258262890683,0.25881904510252074
5,925.48,453877.0,452951.52,0.0,0.0,False,False,False,True,False,1.864464138634503e-11,-925.48,0.9659258262890683,0.25881904510252074
5,7543.1,136506.0,128962.9,0.0,0.0,False,False,False,True,False,-5.4569682106375694e-12,-7543.1,0.9659258262890683,0.25881904510252074
5,3159.86,93516.0,90356.14,0.0,0.0,False,False,False,True,False,-4.547473508864641e-13,-3159.86,0.9659258262890683,0.25881904510252074
5,240.78,6125.0,5884.22,0.0,0.0,False,False,False,True,False,2.5579538487363607e-13,-240.78,0.9659258262890683,0.25881904510252074
5,366300.87,5884.22,0.0,4670978.14,6525826.68,False,True,False,False,False,360416.65,1488547.67,0.9659258262890683,0.25881904510252074
5,33985.61,0.0,0.0,124042.91,6192.55,False,True,False,False,False,33985.61,-151835.97,0.9659258262890683,0.25881904510252074
5,439930.78,0.0,0.0,6273057.64,6760548.76,False,True,False,False,False,439930.78,47560.340000000084,0.9659258262890683,0.25881904510252074
5,218549.38,0.0,0.0,455191.58,576353.3,False,True,False,False,False,218549.38,-97387.65999999997,0.9659258262890683,0.25881904510252074
5,498990.17,0.0,0.0,906564.46,1477358.35,False,True,False,False,False,498990.17,71803.72000000015,0.9659258262890683,0.25881904510252074
5,134175.79,0.0,0.0,876481.82,1515372.59,False,True,False,False,False,134175.79,504714.9800000001,0.9659258262890683,0.25881904510252074
5,70830.43,0.0,0.0,156003.57,6100.96,False,True,False,False,False,70830.43,-220733.04,0.9659258262890683,0.25881904510252074
5,293520.06,0.0,0.0,5174801.52,5950433.65,False,True,False,False,False,293520.06,482112.0700000008,0.9659258262890683,0.25881904510252074
5,247454.42,0.0,0.0,1640678.66,2554285.76,False,True,False,False,False,247454.42,666152.6799999998,0.9659258262890683,0.25881904510252074
5,182374.61,0.0,0.0,5766644.71,5954556.4,False,True,False,False,False,182374.61,5537.080000000424,0.9659258262890683,0.25881904510252074
5,183088.01,0.0,0.0,673740.96,576353.3,False,True,False,False,False,183088.01,-280475.6699999999,0.9659258262890683,0.25881904510252074
5,278809.45,0.0,0.0,5949019.31,5954556.4,False,True,False,False,False,278809.45,-273272.35999999923,0.9659258262890683,0.25881904510252074
5,83160.08,0.0,0.0,7129559.36,6778202.0,False,True,False,False,False,83160.08,-434517.44000000035,0.9659258262890683,0.25881904510252074
5,122729.64,0.0,0.0,6393139.71,6739716.03,False,True,False,False,False,122729.64,223846.68000000028,0.9659258262890683,0.25881904510252074
5,127127.67,0.0,0.0,298682.8,160101.66,False,True,False,False,False,127127.67,-265708.81,0.9659258262890683,0.25881904510252074
5,97544.43,87120.0,0.0,0.0,97544.43,False,False,False,False,True,10424.429999999993,0.0,0.9659258262890683,0.25881904510252074
5,3967.71,16825.0,12857.29,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-3967.71,0.9659258262890683,0.25881904510252074
5,269130.7,12857.29,0.0,6838515.48,8598427.92,False,True,False,False,False,256273.41,1490781.7399999995,0.9659258262890683,0.25881904510252074
5,31963.29,0.0,0.0,158370.61,115108.49,False,True,False,False,False,31963.29,-75225.40999999997,0.9659258262890683,0.25881904510252074
5,137497.97,0.0,0.0,235997.12,94873.55,False,True,False,False,False,137497.97,-278621.54000000004,0.9659258262890683,0.25881904510252074
5,89569.75,0.0,0.0,132427.3,19525.79,False,True,False,False,False,89569.75,-202471.25999999998,0.9659258262890683,0.25881904510252074
5,286878.98,0.0,0.0,1273212.87,2081530.01,False,True,False,False,False,286878.98,521438.1599999999,0.9659258262890683,0.25881904510252074
5,521438.17,0.0,0.0,1560091.84,2081530.01,False,True,False,False,False,521438.17,-5.820766091346741e-11,0.9659258262890683,0.25881904510252074
5,141799.28,0.0,0.0,289908.33,126232.09,False,True,False,False,False,141799.28,-305475.52,0.9659258262890683,0.25881904510252074
5,101332.45,0.0,0.0,231016.85,345283.88,False,True,False,False,False,101332.45,12934.580000000002,0.9659258262890683,0.25881904510252074
5,297734.01,0.0,0.0,355036.0,9113630.99,False,True,False,False,False,297734.01,8460860.98,0.9659258262890683,0.25881904510252074
5,105095.1,0.0,0.0,169941.73,618730.52,False,True,False,False,False,105095.1,343693.69000000006,0.9659258262890683,0.25881904510252074
5,5830.2,16232.0,10401.8,0.0,0.0,False,False,False,True,False,-9.094947017729282e-13,-5830.2,0.9659258262890683,0.25881904510252074
5,612.19,30365.0,29752.81,0.0,0.0,False,False,False,True,False,1.3642420526593924e-12,-612.19,0.9659258262890683,0.25881904510252074
5,920.12,14969.0,14048.88,0.0,0.0,False,False,False,True,False,-7.958078640513122e-13,-920.12,0.9659258262890683,0.25881904510252074
6,4964.82,5676.0,711.18,0.0,0.0,False,False,False,True,False,0.0,-4964.82,1.0,6.123233995736766e-17
6,1993.69,711.18,0.0,0.0,0.0,False,False,False,True,False,1282.5100000000002,-1993.69,1.0,6.123233995736766e-17
6,4466.25,45837.0,41370.75,0.0,0.0,False,False,False,True,False,0.0,-4466.25,1.0,6.123233995736766e-17
6,3092.92,41370.75,38277.84,0.0,0.0,False,False,False,True,False,0.0099999999965803,-3092.92,1.0,6.123233995736766e-17
6,3440.78,11264.0,7823.22,0.0,0.0,False,False,False,True,False,4.547473508864641e-13,-3440.78,1.0,6.123233995736766e-17
6,26643.14,19898.0,0.0,0.0,0.0,False,False,False,True,False,6745.139999999999,-26643.14,1.0,6.123233995736766e-17
6,12048.52,11252.0,0.0,0.0,0.0,False,False,False,True,False,796.5200000000004,-12048.52,1.0,6.123233995736766e-17
6,2125.09,114.0,0.0,0.0,0.0,False,False,False,True,False,2011.0900000000001,-2125.09,1.0,6.123233995736766e-17
6,229790.53,0.0,0.0,1695079.69,1924870.22,False,True,False,False,False,229790.53,2.9103830456733704e-11,1.0,6.123233995736766e-17
6,2892.49,132856.0,129963.51,0.0,0.0,False,False,False,True,False,-5.4569682106375694e-12,-2892.49,1.0,6.123233995736766e-17
6,8940.39,122.0,0.0,0.0,0.0,False,False,False,True,False,8818.39,-8940.39,1.0,6.123233995736766e-17
6,15455.85,27793.0,12337.15,0.0,0.0,False,False,False,True,False,0.0,-15455.85,1.0,6.123233995736766e-17
6,12848.12,1053.0,0.0,0.0,0.0,False,False,False,True,False,11795.12,-12848.12,1.0,6.123233995736766e-17
6,352.7,0.0,0.0,0.0,0.0,False,False,False,True,False,352.7,-352.7,1.0,6.123233995736766e-17
6,10296.83,0.0,0.0,0.0,0.0,False,False,False,True,False,10296.83,-10296.83,1.0,6.123233995736766e-17
6,13597.47,0.0,0.0,0.0,0.0,False,False,False,True,False,13597.47,-13597.47,1.0,6.123233995736766e-17
6,7341.98,8458.0,1116.02,0.0,0.0,False,False,False,True,False,0.0,-7341.98,1.0,6.123233995736766e-17
6,1556.49,22131.0,20574.51,61994.82,63551.31,False,False,True,False,False,-1.5916157281026244e-12,-2.0463630789890885e-12,1.0,6.123233995736766e-17
6,385.39,20574.51,20189.12,0.0,0.0,False,False,False,True,False,5.684341886080801e-13,-385.39,1.0,6.123233995736766e-17
6,8545.54,20189.12,11643.58,0.0,0.0,False,False,False,True,False,1.8189894035458565e-12,-8545.54,1.0,6.123233995736766e-17
6,7993.75,11643.58,3649.83,0.0,0.0,False,False,False,True,False,0.0,-7993.75,1.0,6.123233995736766e-17
6,27202.42,3649.83,0.0,0.0,0.0,False,False,False,True,False,23552.589999999997,-27202.42,1.0,6.123233995736766e-17
6,18666.07,0.0,0.0,0.0,0.0,False,False,False,True,False,18666.07,-18666.07,1.0,6.123233995736766e-17
6,20112.79,0.0,0.0,0.0,0.0,False,False,False,True,False,20112.79,-20112.79,1.0,6.123233995736766e-17
6,16419.57,0.0,0.0,0.0,0.0,False,False,False,True,False,16419.57,-16419.57,1.0,6.123233995736766e-17
6,5060.44,0.0,0.0,0.0,0.0,False,False,False,True,False,5060.44,-5060.44,1.0,6.123233995736766e-17
6,1031.66,0.0,0.0,0.0,0.0,False,False,False,True,False,1031.66,-1031.66,1.0,6.123233995736766e-17
6,7285.68,0.0,0.0,0.0,0.0,False,False,False,True,False,7285.68,-7285.68,1.0,6.123233995736766e-17
6,1200.57,0.0,0.0,0.0,0.0,False,False,False,True,False,1200.57,-1200.57,1.0,6.123233995736766e-17
6,8335.65,0.0,0.0,0.0,0.0,False,False,False,True,False,8335.65,-8335.65,1.0,6.123233995736766e-17
6,12798.82,0.0,0.0,0.0,0.0,False,False,False,True,False,12798.82,-12798.82,1.0,6.123233995736766e-17
6,6771.54,0.0,0.0,0.0,0.0,False,False,False,True,False,6771.54,-6771.54,1.0,6.123233995736766e-17
6,2223.47,0.0,0.0,0.0,0.0,False,False,False,True,False,2223.47,-2223.47,1.0,6.123233995736766e-17
6,10219.4,0.0,0.0,0.0,0.0,False,False,False,True,False,10219.4,-10219.4,1.0,6.123233995736766e-17
6,24342.09,0.0,0.0,0.0,0.0,False,False,False,True,False,24342.09,-24342.09,1.0,6.123233995736766e-17
6,7338.27,0.0,0.0,0.0,0.0,False,False,False,True,False,7338.27,-7338.27,1.0,6.123233995736766e-17
6,1440.1,0.0,0.0,0.0,0.0,False,False,False,True,False,1440.1,-1440.1,1.0,6.123233995736766e-17
6,2824.15,0.0,0.0,0.0,0.0,False,False,False,True,False,2824.15,-2824.15,1.0,6.123233995736766e-17
6,7868.21,0.0,0.0,0.0,0.0,False,False,False,True,False,7868.21,-7868.21,1.0,6.123233995736766e-17
6,8069.14,0.0,0.0,0.0,0.0,False,False,False,True,False,8069.14,-8069.14,1.0,6.123233995736766e-17
6,4074.95,0.0,0.0,0.0,0.0,False,False,False,True,False,4074.95,-4074.95,1.0,6.123233995736766e-17
6,6445.27,0.0,0.0,0.0,0.0,False,False,False,True,False,6445.27,-6445.27,1.0,6.123233995736766e-17
6,93355.27,30333.0,123688.27,0.0,0.0,True,False,False,False,False,186710.54,-93355.27,1.0,6.123233995736766e-17
6,5580.15,123688.27,118108.12,0.0,0.0,False,False,False,True,False,-9.094947017729282e-12,-5580.15,1.0,6.123233995736766e-17
6,11192.72,104417.0,93224.28,0.0,0.0,False,False,False,True,False,-1.8189894035458565e-12,-11192.72,1.0,6.123233995736766e-17
6,18540.96,20939.0,2398.04,0.0,0.0,False,False,False,True,False,0.0,-18540.96,1.0,6.123233995736766e-17
6,32012.74,388356.0,356343.26,0.0,0.0,False,False,False,True,False,1.0913936421275139e-11,-32012.74,1.0,6.123233995736766e-17
6,5393.37,567.0,0.0,0.0,0.0,False,False,False,True,False,4826.37,-5393.37,1.0,6.123233995736766e-17
6,30042.12,116420.0,86377.88,0.0,0.0,False,False,False,True,False,3.637978807091713e-12,-30042.12,1.0,6.123233995736766e-17
6,34209.42,162.0,0.0,0.0,0.0,False,False,False,True,False,34047.42,-34209.42,1.0,6.123233995736766e-17
6,11436.26,0.0,0.0,0.0,0.0,False,False,False,True,False,11436.26,-11436.26,1.0,6.123233995736766e-17
6,20463.42,720.0,0.0,0.0,0.0,False,False,False,True,False,19743.42,-20463.42,1.0,6.123233995736766e-17
6,8191.6,14584.0,6392.4,0.0,0.0,False,False,False,True,False,0.0,-8191.6,1.0,6.123233995736766e-17
6,3648.44,9984.0,6335.56,0.0,0.0,False,False,False,True,False,4.547473508864641e-13,-3648.44,1.0,6.123233995736766e-17
6,5469.25,30.0,0.0,0.0,0.0,False,False,False,True,False,5439.25,-5469.25,1.0,6.123233995736766e-17
6,21248.82,31686.0,10437.18,0.0,0.0,False,False,False,True,False,0.0,-21248.82,1.0,6.123233995736766e-17
6,1936.85,10437.18,8500.33,0.0,0.0,False,False,False,True,False,-4.547473508864641e-13,-1936.85,1.0,6.123233995736766e-17
6,18083.03,9575.0,0.0,0.0,0.0,False,False,False,True,False,8508.029999999999,-18083.03,1.0,6.123233995736766e-17
6,1819.34,0.0,0.0,0.0,0.0,False,False,False,True,False,1819.34,-1819.34,1.0,6.123233995736766e-17
6,7302.26,20869.0,13566.74,0.0,0.0,False,False,False,True,False,0.0,-7302.26,1.0,6.123233995736766e-17
6,28260.77,10993.0,0.0,0.0,0.0,False,False,False,True,False,17267.77,-28260.77,1.0,6.123233995736766e-17
6,5815.23,23701.0,17885.77,0.0,0.0,False,False,False,True,False,0.0,-5815.23,1.0,6.123233995736766e-17
6,118172.98,2229.0,0.0,0.0,70485.36,False,False,False,False,True,115943.98,-47687.619999999995,1.0,6.123233995736766e-17
6,25765.4,198066.0,172300.6,0.0,0.0,False,False,False,True,False,7.275957614183426e-12,-25765.4,1.0,6.123233995736766e-17
6,5655.12,19715.0,14059.88,0.0,0.0,False,False,False,True,False,-9.094947017729282e-13,-5655.12,1.0,6.123233995736766e-17
6,565.14,14059.88,13494.74,0.0,0.0,False,False,False,True,False,5.684341886080801e-13,-565.14,1.0,6.123233995736766e-17
6,1056.8,24844.0,23787.2,0.0,0.0,False,False,False,True,False,6.821210263296962e-13,-1056.8,1.0,6.123233995736766e-17
6,243.62,12094.0,11850.38,0.0,0.0,False,False,False,True,False,-7.958078640513122e-13,-243.62,1.0,6.123233995736766e-17
6,7712.64,26720.0,19007.36,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-7712.64,1.0,6.123233995736766e-17
6,18726.7,542.0,0.0,0.0,0.0,False,False,False,True,False,18184.7,-18726.7,1.0,6.123233995736766e-17
6,20123.79,371618.0,351494.21,0.0,0.0,False,False,False,True,False,2.1827872842550278e-11,-20123.79,1.0,6.123233995736766e-17
6,12703.55,25403.0,12699.45,0.0,0.0,False,False,False,True,False,0.0,-12703.55,1.0,6.123233995736766e-17
6,4424.31,405068.0,400643.69,0.0,0.0,False,False,False,True,False,2.7284841053187847e-12,-4424.31,1.0,6.123233995736766e-17
6,51752.59,173.0,0.0,0.0,0.0,False,False,False,True,False,51579.59,-51752.59,1.0,6.123233995736766e-17
6,627010.99,0.0,0.0,4522760.62,8245234.16,False,False,False,False,True,627010.99,3095462.55,1.0,6.123233995736766e-17
6,267962.57,0.0,0.0,347164.0,271152.52,False,False,False,False,True,267962.57,-343974.05,1.0,6.123233995736766e-17
6,17172.65,5065.0,0.0,0.0,0.0,False,False,False,True,False,12107.650000000001,-17172.65,1.0,6.123233995736766e-17
6,8481.77,22321.0,13839.23,0.0,0.0,False,False,False,True,False,0.0,-8481.77,1.0,6.123233995736766e-17
6,3829.0,562.0,0.0,0.0,0.0,False,False,False,True,False,3267.0,-3829.0,1.0,6.123233995736766e-17
6,139845.98,0.0,0.0,158028.52,6192.55,False,True,False,False,False,139845.98,-291681.95,1.0,6.123233995736766e-17
6,9270.64,33725.0,24454.36,0.0,0.0,False,False,False,True,False,0.0,-9270.64,1.0,6.123233995736766e-17
6,5912.08,6093.0,180.92,0.0,0.0,False,False,False,True,False,0.0,-5912.08,1.0,6.123233995736766e-17
6,191894.78,180.92,0.0,944225.12,2315350.49,False,True,False,False,False,191713.86,1179230.59,1.0,6.123233995736766e-17
6,69603.22,0.0,0.0,217562.01,2274476.83,False,True,False,False,False,69603.22,1987311.6,1.0,6.123233995736766e-17
6,1537.12,22494.0,20956.88,0.0,0.0,False,False,False,True,False,9.094947017729282e-13,-1537.12,1.0,6.123233995736766e-17
6,140243.54,832.0,0.0,0.0,306213.48,False,False,False,False,True,139411.54,165969.93999999997,1.0,6.123233995736766e-17
6,7237.74,0.0,0.0,0.0,0.0,False,False,False,True,False,7237.74,-7237.74,1.0,6.123233995736766e-17
6,14883.76,0.0,0.0,0.0,0.0,False,False,False,True,False,14883.76,-14883.76,1.0,6.123233995736766e-17
6,17596.24,0.0,0.0,0.0,0.0,False,False,False,True,False,17596.24,-17596.24,1.0,6.123233995736766e-17
6,8017.96,0.0,0.0,0.0,0.0,False,False,False,True,False,8017.96,-8017.96,1.0,6.123233995736766e-17
6,4738.4,0.0,0.0,0.0,0.0,False,False,False,True,False,4738.4,-4738.4,1.0,6.123233995736766e-17
6,10438.03,0.0,0.0,0.0,0.0,False,False,False,True,False,10438.03,-10438.03,1.0,6.123233995736766e-17
6,45923.16,0.0,0.0,0.0,0.0,False,False,False,True,False,45923.16,-45923.16,1.0,6.123233995736766e-17
6,14479.12,0.0,0.0,0.0,0.0,False,False,False,True,False,14479.12,-14479.12,1.0,6.123233995736766e-17
6,16906.99,0.0,0.0,0.0,0.0,False,False,False,True,False,16906.99,-16906.99,1.0,6.123233995736766e-17
6,5435.22,0.0,0.0,0.0,0.0,False,False,False,True,False,5435.22,-5435.22,1.0,6.123233995736766e-17
6,23795.0,0.0,0.0,0.0,0.0,False,False,False,True,False,23795.0,-23795.0,1.0,6.123233995736766e-17
6,1861.63,0.0,0.0,0.0,0.0,False,False,False,True,False,1861.63,-1861.63,1.0,6.123233995736766e-17
6,6185.83,0.0,0.0,0.0,0.0,False,False,False,True,False,6185.83,-6185.83,1.0,6.123233995736766e-17
